"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","zero_count","n_WGD","n_HM","n_Classic","n_WGDHM","p_adj_local","p_adj_global"
"NHL","B2M","per_event_pairwise","WGD_vs_Classic","M",0.118881118881119,0.102452395152118,0.00159944177916172,1.47152633312106,FALSE,6,2,10,8,0.221250971250971,0.272348381889018
"NHL","B2M","per_event_pairwise","WGD_vs_Classic","WT",0.00761738261738262,29.1900434950598,1.59351246738073,2294.25973895853,FALSE,6,2,10,8,0.0364546168117597,0.0379892543354082
"NHL","B2M","pairwise_all_events","WGDHM_vs_Classic",NA,0.0119940029985007,NA,NA,NA,FALSE,6,2,10,8,0.0519740129935032,0.0430129762704854
"NHL","B2M","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",0.5,0,0,8.99774552064043,TRUE,6,2,10,8,0.644230769230769,0.706245461147422
"NHL","B2M","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,6,2,10,8,NA,NA
"NHL","B2M","per_event_pairwise","WGDHM_vs_Classic","M",0.118881118881119,0.102452395152118,0.00159944177916172,1.47152633312106,FALSE,6,2,10,8,0.221250971250971,0.272348381889018
"NHL","B2M","per_event_pairwise","WGDHM_vs_Classic","WT",0.00761738261738262,29.1900434950598,1.59351246738073,2294.25973895853,FALSE,6,2,10,8,0.0364546168117597,0.0379892543354082
"NHL","BCL11A","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,5,2,7,7,NA,NA
"NHL","BCL11A","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,5,2,7,7,NA,NA
"NHL","BCL2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,FALSE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,FALSE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,FALSE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,3,3,12,6,NA,NA
"NHL","BCL2","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,3,3,12,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,TRUE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,FALSE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGDHM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGDHM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGDHM_vs_Classic","M",NA,NA,NA,NA,TRUE,5,1,4,6,NA,NA
"NHL","BIRC6","per_event_pairwise","WGDHM_vs_Classic","WT",NA,NA,NA,NA,FALSE,5,1,4,6,NA,NA
"NHL","BTG1","global","Classic_vs_HM_vs_WGD",NA,0.15392303848076,NA,NA,NA,FALSE,6,3,14,9,0.243036376548568,0.249822732612751
"NHL","BTG1","pairwise_all_events","HM_vs_Classic",NA,1,NA,NA,NA,FALSE,6,3,14,9,1,1
"NHL","BTG1","pairwise_all_events","HM_vs_WGD",NA,0.226190476190476,NA,NA,NA,FALSE,6,3,14,9,0.354030501089325,0.383371271115371
"NHL","BTG1","pairwise_all_events","WGD_vs_Classic",NA,0.140866873065015,NA,NA,NA,FALSE,6,3,14,9,0.247468831060162,0.279007377598927
"NHL","BTG1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,TRUE,6,3,14,9,NA,NA
"NHL","BTG1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,TRUE,6,3,14,9,NA,NA
"NHL","BTG1","per_event_HM_vs_rest","HM_vs_rest","M",1,1.94222640354736,0.087547534845595,129.488317854434,FALSE,6,3,14,9,1,1
"NHL","BTG1","per_event_HM_vs_rest","HM_vs_rest","WT",1,0.51487303342883,0.00772270438422225,11.4223661667193,FALSE,6,3,14,9,1,1
"NHL","BTG1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,TRUE,6,3,14,9,NA,NA
"NHL","BTG1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,TRUE,6,3,14,9,NA,NA
"NHL","BTG1","per_event_pairwise","HM_vs_Classic","M",1,1.10434261741502,0.0457432656165448,78.4533173057583,FALSE,6,3,14,9,1,1
"NHL","BTG1","per_event_pairwise","HM_vs_Classic","WT",1,0.905516081902863,0.0127464336033449,21.8611414493833,FALSE,6,3,14,9,1,1
"NHL","BTG1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,TRUE,6,3,14,9,NA,NA
