"IntoGen_cancer_type","gene","test_type","comparison","event","p_value","odds_ratio","ci_low","ci_high","n_WGD","n_HM","n_Classic","p_adj_local","p_adj_global"
"pan_cancer","ROBO2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROBO2","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,82,14,10,NA,NA
"pan_cancer","ROS1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","ROS1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,62,6,4,NA,NA
"pan_cancer","RPL5","global","Classic_vs_WGD",NA,1,NA,NA,NA,31,0,3,1,1
"pan_cancer","RPL5","pairwise_all_events","WGD_vs_Classic",NA,1,NA,NA,NA,31,0,3,1,1
"pan_cancer","RPL5","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,31,0,3,NA,NA
"pan_cancer","RPL5","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,31,0,3,NA,NA
"pan_cancer","RPL5","per_event_pairwise","WGD_vs_Classic","M",1,Inf,0.00249697580645162,Inf,31,0,3,1,1
"pan_cancer","RPL5","per_event_pairwise","WGD_vs_Classic","WT",1,0,0,400.48445700445,31,0,3,1,1
"pan_cancer","RRAGC","global","Classic_vs_WGD",NA,0.0656108597285068,NA,NA,NA,8,0,10,0.104491369197252,0.133811621814718
"pan_cancer","RRAGC","pairwise_all_events","WGD_vs_Classic",NA,0.0656108597285068,NA,NA,NA,8,0,10,0.163731604908076,0.185782329125983
"pan_cancer","RRAGC","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,8,0,10,NA,NA
"pan_cancer","RRAGC","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,8,0,10,NA,NA
"pan_cancer","RRAGC","per_event_pairwise","WGD_vs_Classic","M",0.0656108597285068,0.109799083979633,0.00182494386343112,1.41294843980302,8,0,10,0.189062872112408,0.21494391025641
"pan_cancer","RRAGC","per_event_pairwise","WGD_vs_Classic","WT",0.0656108597285068,9.1075441046985,0.707739908852875,547.962060662992,8,0,10,0.189062872112408,0.21494391025641
"pan_cancer","RUNX1T1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","RUNX1T1","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,36,14,37,NA,NA
"pan_cancer","SDHA","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SDHA","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,17,5,7,NA,NA
"pan_cancer","SETD1B","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_HM_vs_rest","HM_vs_rest","M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_HM_vs_rest","HM_vs_rest","WT",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_Classic","M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_Classic","WT",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_WGD","M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","HM_vs_WGD","WT",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD1B","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,79,3,11,NA,NA
"pan_cancer","SETD2","global","Classic_vs_HM_vs_WGD",NA,0.000499750124937531,NA,NA,NA,148,12,24,0.00165301964402414,0.00281677343146609
"pan_cancer","SETD2","pairwise_all_events","HM_vs_Classic",NA,0.266866566716642,NA,NA,NA,148,12,24,0.43876891963375,0.455791152043026
"pan_cancer","SETD2","pairwise_all_events","HM_vs_WGD",NA,0.0655184800558255,NA,NA,NA,148,12,24,0.163731604908076,0.185782329125983
"pan_cancer","SETD2","pairwise_all_events","WGD_vs_Classic",NA,0.000499750124937531,NA,NA,NA,148,12,24,0.00276861569215392,0.00407372071539988
"pan_cancer","SETD2","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",1,0,0,78.7605698847049,148,12,24,1,1
"pan_cancer","SETD2","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,148,12,24,NA,NA
"pan_cancer","SETD2","per_event_HM_vs_rest","HM_vs_rest","M",0.25419225038279,2.42989721961848,0.235075281901485,13.3505035200709,148,12,24,1,1
"pan_cancer","SETD2","per_event_HM_vs_rest","HM_vs_rest","WT",0.305977667961136,0.480187955582791,0.0891330936855591,4.9080694122097,148,12,24,1,1
"pan_cancer","SETD2","per_event_pairwise","HM_vs_Classic","CNA_driver",0.542857142857143,0,0,10.7772255641378,148,12,24,0.757233848953594,0.772727272727273
"pan_cancer","SETD2","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,148,12,24,NA,NA
"pan_cancer","SETD2","per_event_pairwise","HM_vs_Classic","M",0.268107097378183,0.34294885594532,0.0299807801244059,2.19986906728776,148,12,24,0.475296821141325,0.496914229609369
"pan_cancer","SETD2","per_event_pairwise","HM_vs_Classic","WT",0.142724232444183,4.07292424607198,0.651847099140072,46.1035046772725,148,12,24,0.337301513366288,0.352380952380953
"pan_cancer","SETD2","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,148,12,24,NA,NA
"pan_cancer","SETD2","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,148,12,24,NA,NA
"pan_cancer","SETD2","per_event_pairwise","HM_vs_WGD","M",0.0655184800558255,7.02072117562713,0.570742230529336,56.4024243607162,148,12,24,0.189062872112408,0.21494391025641
"pan_cancer","SETD2","per_event_pairwise","HM_vs_WGD","WT",0.0655184800558256,0.142435509826478,0.0177297343391588,1.75210444664757,148,12,24,0.189062872112408,0.21494391025641
"pan_cancer","SETD2","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.0187678498572012,0,0,0.844797990632634,148,12,24,0.0752957831934473,0.087444278223552
"pan_cancer","SETD2","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,148,12,24,NA,NA
"pan_cancer","SETD2","per_event_pairwise","WGD_vs_Classic","M",2.24858033808583e-06,0.0479896497806294,0.00959234773063971,0.196176293384366,148,12,24,4.22090652034968e-05,7.44398438239992e-05
"pan_cancer","SETD2","per_event_pairwise","WGD_vs_Classic","WT",3.54702048385726e-08,29.1490478834084,7.40254076822782,143.913992391014,148,12,24,1.16519622894711e-06,2.12483417556783e-06
"pan_cancer","SETDB1","global","Classic_vs_HM_vs_WGD",NA,0.280359820089955,NA,NA,NA,53,7,93,0.361664167916042,0.393264906008534
"pan_cancer","SETDB1","pairwise_all_events","HM_vs_Classic",NA,0.255402329629134,NA,NA,NA,53,7,93,0.434027271823742,0.44468107877176
"pan_cancer","SETDB1","pairwise_all_events","HM_vs_WGD",NA,0.399499625744666,NA,NA,NA,53,7,93,0.592513368983957,0.606651603775577
"pan_cancer","SETDB1","pairwise_all_events","WGD_vs_Classic",NA,0.668106837535181,NA,NA,NA,53,7,93,0.839714296236035,0.855813044271255
"pan_cancer","SETDB1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_HM_vs_rest","HM_vs_rest","M",0.284373628034722,3.82943011544461,0.0725846088885456,41.2207536842317,53,7,93,1,1
"pan_cancer","SETDB1","per_event_HM_vs_rest","HM_vs_rest","WT",0.284373628034722,0.261135461375013,0.0242596243547709,13.7770253957766,53,7,93,1,1
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_Classic","M",0.255402329629134,4.85456618829942,0.081754567975603,72.5183354834983,53,7,93,0.468713213872461,0.485348932886724
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_Classic","WT",0.255402329629134,0.205991629573456,0.0137896160099752,12.2317324250116,53,7,93,0.468713213872461,0.485348932886724
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_WGD","M",0.399499625744666,2.71323744320341,0.0454223541773847,40.8806866068154,53,7,93,0.625714285714286,0.6526588845655
"pan_cancer","SETDB1","per_event_pairwise","HM_vs_WGD","WT",0.399499625744665,0.368563393707017,0.024461428684353,22.0155916202575,53,7,93,0.625714285714286,0.6526588845655
"pan_cancer","SETDB1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,53,7,93,NA,NA
"pan_cancer","SETDB1","per_event_pairwise","WGD_vs_Classic","M",0.66810683753518,1.79227818815095,0.231338297777443,13.8958560786722,53,7,93,0.880860479585171,0.91158178049811
"pan_cancer","SETDB1","per_event_pairwise","WGD_vs_Classic","WT",0.66810683753518,0.557949098868224,0.0719639001971841,4.32267380545023,53,7,93,0.880860479585171,0.91158178049811
"pan_cancer","SF3B1","global","Classic_vs_HM_vs_WGD",NA,0.000999500249875062,NA,NA,NA,124,15,18,0.0027433091964656,0.0044905083690039
"pan_cancer","SF3B1","pairwise_all_events","HM_vs_Classic",NA,0.186122206492062,NA,NA,NA,124,15,18,0.365644334739724,0.376442658243343
"pan_cancer","SF3B1","pairwise_all_events","HM_vs_WGD",NA,0.204879574601189,NA,NA,NA,124,15,18,0.386065592955981,0.393661468340855
"pan_cancer","SF3B1","pairwise_all_events","WGD_vs_Classic",NA,0.000105659034258323,NA,NA,NA,124,15,18,0.00260681347637869,0.00378963736206518
"pan_cancer","SF3B1","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_HM_vs_rest","HM_vs_rest","M",0.512022026561191,1.61312618591477,0.0328780921784603,14.8874184256493,124,15,18,1,1
"pan_cancer","SF3B1","per_event_HM_vs_rest","HM_vs_rest","WT",0.512022026561191,0.619914305980297,0.067170813058973,30.4153901197202,124,15,18,1,1
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_Classic","CNA_driver",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_Classic","M",0.186122206492062,0.19444428932837,0.00367559375423976,2.07997600200249,124,15,18,0.397020420991184,0.410774975029849
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_Classic","WT",0.186122206492062,5.14286124552232,0.480774777707652,272.064887161843,124,15,18,0.397020420991184,0.410774975029849
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_WGD","CNA_driver",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_WGD","M",0.204879574601189,8.52039844618995,0.10451157951945,690.565963735018,124,15,18,0.419332961099629,0.433173957728228
"pan_cancer","SF3B1","per_event_pairwise","HM_vs_WGD","WT",0.204879574601189,0.11736540331012,0.00144808758687058,9.56831773663789,124,15,18,0.419332961099629,0.433173957728228
"pan_cancer","SF3B1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,124,15,18,NA,NA
"pan_cancer","SF3B1","per_event_pairwise","WGD_vs_Classic","M",0.000105659034258323,0.0224101189152098,0.00045044940803482,0.220472709168785,124,15,18,0.000977718105742513,0.00152780534594219
"pan_cancer","SF3B1","per_event_pairwise","WGD_vs_Classic","WT",0.000105659034258323,44.6226994057269,4.53570876763002,2220.00513745318,124,15,18,0.000977718105742513,0.00152780534594219
"pan_cancer","SGK1","global","Classic_vs_WGD",NA,0.0101010101010101,NA,NA,NA,7,1,5,0.022085259373395,0.0287276434065425
"pan_cancer","SGK1","pairwise_all_events","WGD_vs_Classic",NA,0.0101010101010101,NA,NA,NA,7,1,5,0.0388608305274972,0.0456667515491045
"pan_cancer","SGK1","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,7,1,5,NA,NA
"pan_cancer","SGK1","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,7,1,5,NA,NA
"pan_cancer","SGK1","per_event_pairwise","WGD_vs_Classic","M",0.0101010101010101,0,0,0.660601492840293,7,1,5,0.0480895915678525,0.0569405971068021
"pan_cancer","SGK1","per_event_pairwise","WGD_vs_Classic","WT",0.0101010101010101,Inf,1.51377193487778,Inf,7,1,5,0.0480895915678525,0.0569405971068021
"pan_cancer","SIN3A","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,6,2,3,NA,NA
"pan_cancer","SIN3A","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,6,2,3,NA,NA
"pan_cancer","SIN3A","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,6,2,3,NA,NA
"pan_cancer","SIN3A","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,6,2,3,NA,NA
"pan_cancer","SMAD3","per_event_pairwise","WGD_vs_Classic","CNA_driver",NA,NA,NA,NA,39,1,13,NA,NA
"pan_cancer","SMAD3","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,39,1,13,NA,NA
"pan_cancer","SMAD3","per_event_pairwise","WGD_vs_Classic","M",NA,NA,NA,NA,39,1,13,NA,NA
"pan_cancer","SMAD3","per_event_pairwise","WGD_vs_Classic","WT",NA,NA,NA,NA,39,1,13,NA,NA
"pan_cancer","SMAD4","global","Classic_vs_HM_vs_WGD",NA,0.000499750124937531,NA,NA,NA,78,13,58,0.00165301964402414,0.00281677343146609
"pan_cancer","SMAD4","pairwise_all_events","HM_vs_Classic",NA,0.00349825087456272,NA,NA,NA,78,13,58,0.0170002717939276,0.0202371932313413
"pan_cancer","SMAD4","pairwise_all_events","HM_vs_WGD",NA,0.372313843078461,NA,NA,NA,78,13,58,0.567622950819672,0.583979147452513
"pan_cancer","SMAD4","pairwise_all_events","WGD_vs_Classic",NA,0.000499750124937531,NA,NA,NA,78,13,58,0.00276861569215392,0.00407372071539988
"pan_cancer","SMAD4","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",1,0.803852991355103,0.134828077162103,3.35695612322761,78,13,58,1,1
"pan_cancer","SMAD4","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,78,13,58,NA,NA
"pan_cancer","SMAD4","per_event_HM_vs_rest","HM_vs_rest","M",1,0.899387679026149,0.191856929554669,3.44161598351763,78,13,58,1,1
"pan_cancer","SMAD4","per_event_HM_vs_rest","HM_vs_rest","WT",0.769262293387739,1.29922519938706,0.340834281782383,4.79098604620029,78,13,58,1,1
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_Classic","CNA_driver",0.348160149063933,0.461225964961785,0.0737039057172799,2.0557904548434,78,13,58,0.569008004813443,0.590276910407585
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,78,13,58,NA,NA
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_Classic","M",0.219618131122668,0.392225994788285,0.0790405922664752,1.60408682122084,78,13,58,0.439905829718272,0.45291739172511
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_Classic","WT",0.00169612484457704,10.9357234482325,2.04523996072717,67.4487223219347,78,13,58,0.0105127738008219,0.0138553574966099
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_WGD","CNA_driver",0.703509688791034,1.36633572147781,0.214232253743604,6.3100838808395,78,13,58,0.918898341025267,0.953680160020604
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_WGD","CI_M",NA,NA,NA,NA,78,13,58,NA,NA
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_WGD","M",0.278984114017464,2.01356052488929,0.396258956927024,8.60081606762848,78,13,58,0.48748022050392,0.507170542534639
"pan_cancer","SMAD4","per_event_pairwise","HM_vs_WGD","WT",0.234696841202987,0.484077413555328,0.121225851245566,1.86725655641577,78,13,58,0.445652672457694,0.463498628309823
"pan_cancer","SMAD4","per_event_pairwise","WGD_vs_Classic","CNA_driver",0.00636575005296351,0.335757227093431,0.14030481278557,0.778323009981654,78,13,58,0.0332181987856351,0.0413104728860757
"pan_cancer","SMAD4","per_event_pairwise","WGD_vs_Classic","CI_M",NA,NA,NA,NA,78,13,58,NA,NA
"pan_cancer","SMAD4","per_event_pairwise","WGD_vs_Classic","M",1.84943371381511e-05,0.193151044413926,0.0809996163848302,0.440852834948891,78,13,58,0.000244657697003399,0.000410931377113242
"pan_cancer","SMAD4","per_event_pairwise","WGD_vs_Classic","WT",2.3518135429535e-12,23.4819211449107,7.52750571672815,98.6878171716493,78,13,58,1.18857038286188e-10,2.27583187464269e-10
"pan_cancer","SMARCA4","global","Classic_vs_HM_vs_WGD",NA,0.000499750124937531,NA,NA,NA,109,8,16,0.00165301964402414,0.00281677343146609
"pan_cancer","SMARCA4","pairwise_all_events","HM_vs_Classic",NA,0.589205397301349,NA,NA,NA,109,8,16,0.761159677921416,0.776942411147368
"pan_cancer","SMARCA4","pairwise_all_events","HM_vs_WGD",NA,0.301849075462269,NA,NA,NA,109,8,16,0.48052985001752,0.49967631568831
"pan_cancer","SMARCA4","pairwise_all_events","WGD_vs_Classic",NA,0.000499750124937531,NA,NA,NA,109,8,16,0.00276861569215392,0.00407372071539988
"pan_cancer","SMARCA4","per_event_HM_vs_rest","HM_vs_rest","CNA_driver",1,0,0,87.3569674671986,109,8,16,1,1
"pan_cancer","SMARCA4","per_event_HM_vs_rest","HM_vs_rest","CI_M",NA,NA,NA,NA,109,8,16,NA,NA
"pan_cancer","SMARCA4","per_event_HM_vs_rest","HM_vs_rest","M",0.438106629722221,2.07406796393395,0.0412607030654547,19.9373319327205,109,8,16,1,1
"pan_cancer","SMARCA4","per_event_HM_vs_rest","HM_vs_rest","WT",0.508545924501339,0.611426753976358,0.0663442086044026,30.143756026915,109,8,16,1,1
"pan_cancer","SMARCA4","per_event_pairwise","HM_vs_Classic","CNA_driver",1,0,0,77.906269020085,109,8,16,1,1
"pan_cancer","SMARCA4","per_event_pairwise","HM_vs_Classic","CI_M",NA,NA,NA,NA,109,8,16,NA,NA
"pan_cancer","SMARCA4","per_event_pairwise","HM_vs_Classic","M",0.621385479509049,0.328145430406573,0.00583224223491263,3.9381450089179,109,8,16,0.839218487756958,0.85901421233229
"pan_cancer","SMARCA4","per_event_pairwise","HM_vs_Classic","WT",0.352148487159929,3.98152906330216,0.348960109607234,220.013161684374,109,8,16,0.572677118970478,0.593837529285778
"pan_cancer","SMARCA4","per_event_pairwise","HM_vs_WGD","CNA_driver",1,0,0,527.007630127673,109,8,16,1,1
